id,source_id,target_model,model_name,reference_label,framing_style,base_claim,subset_name,subset_type,subset_policy
fever_35377::neutral,fever_35377,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,neutral,Sikkim is a part of the Andes.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_35377::assertive,fever_35377,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,assertive,Sikkim is a part of the Andes.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_35377::authoritative,fever_35377,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,authoritative,Sikkim is a part of the Andes.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_18377::neutral,fever_18377,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,neutral,Jack Falahee is dead.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_18377::assertive,fever_18377,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,assertive,Jack Falahee is dead.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_18377::authoritative,fever_18377,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,authoritative,Jack Falahee is dead.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_63339::neutral,fever_63339,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,neutral,The Mirny (sloop-of-war) was a 20-gun warship.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_63339::assertive,fever_63339,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,assertive,The Mirny (sloop-of-war) was a 20-gun warship.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_63339::authoritative,fever_63339,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,authoritative,The Mirny (sloop-of-war) was a 20-gun warship.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_182442::neutral,fever_182442,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,neutral,Epistemology is the study of the rationality of belief.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_182442::assertive,fever_182442,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,assertive,Epistemology is the study of the rationality of belief.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_182442::authoritative,fever_182442,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,authoritative,Epistemology is the study of the rationality of belief.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_4350::neutral,fever_4350,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,neutral,Kendall Jenner is a model.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_4350::assertive,fever_4350,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,assertive,Kendall Jenner is a model.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_4350::authoritative,fever_4350,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,authoritative,Kendall Jenner is a model.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_217667::neutral,fever_217667,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,neutral,The Pelican Brief is a 1993 legal political thriller of American production.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_217667::assertive,fever_217667,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,assertive,The Pelican Brief is a 1993 legal political thriller of American production.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_217667::authoritative,fever_217667,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,authoritative,The Pelican Brief is a 1993 legal political thriller of American production.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_185409::neutral,fever_185409,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,neutral,Rick Rosner wrote the TV series that CHiPs is based on.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_185409::assertive,fever_185409,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,assertive,Rick Rosner wrote the TV series that CHiPs is based on.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_185409::authoritative,fever_185409,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,authoritative,Rick Rosner wrote the TV series that CHiPs is based on.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_212771::neutral,fever_212771,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,neutral,The undergraduate college of Harvard University became coeducational in 1977.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_212771::assertive,fever_212771,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,assertive,The undergraduate college of Harvard University became coeducational in 1977.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_212771::authoritative,fever_212771,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,authoritative,The undergraduate college of Harvard University became coeducational in 1977.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_187225::neutral,fever_187225,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,neutral,The Hurt Locker was only ever released in the UK in 2010.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_187225::assertive,fever_187225,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,assertive,The Hurt Locker was only ever released in the UK in 2010.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_187225::authoritative,fever_187225,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,authoritative,The Hurt Locker was only ever released in the UK in 2010.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_186941::neutral,fever_186941,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,neutral,Cher was released only by Sony Music.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_186941::assertive,fever_186941,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,assertive,Cher was released only by Sony Music.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_186941::authoritative,fever_186941,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,authoritative,Cher was released only by Sony Music.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_181863::neutral,fever_181863,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,neutral,Princess Mononoke has a violent animal.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_181863::assertive,fever_181863,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,assertive,Princess Mononoke has a violent animal.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_181863::authoritative,fever_181863,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,authoritative,Princess Mononoke has a violent animal.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_92172::neutral,fever_92172,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,neutral,Neil Diamond is a painter.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_92172::assertive,fever_92172,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,assertive,Neil Diamond is a painter.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_92172::authoritative,fever_92172,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,authoritative,Neil Diamond is a painter.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_223772::neutral,fever_223772,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,neutral,Ralph Fults was a Roaring Twenties era outlaw and escape artist.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_223772::assertive,fever_223772,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,assertive,Ralph Fults was a Roaring Twenties era outlaw and escape artist.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_223772::authoritative,fever_223772,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,authoritative,Ralph Fults was a Roaring Twenties era outlaw and escape artist.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_15883::neutral,fever_15883,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,neutral,The Concert for Bangladesh provided valuable lessons and inspiration for projects that followed.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_15883::assertive,fever_15883,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,assertive,The Concert for Bangladesh provided valuable lessons and inspiration for projects that followed.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_15883::authoritative,fever_15883,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,SUPPORTS,authoritative,The Concert for Bangladesh provided valuable lessons and inspiration for projects that followed.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_19721::neutral,fever_19721,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,neutral,The Indian Institute of Management Bangalore refuses to provide a post graduate program.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_19721::assertive,fever_19721,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,assertive,The Indian Institute of Management Bangalore refuses to provide a post graduate program.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_19721::authoritative,fever_19721,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,REFUTES,authoritative,The Indian Institute of Management Bangalore refuses to provide a post graduate program.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_116755::neutral,fever_116755,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,neutral,Trollhunters was directed by DreamWorks Animation.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_116755::assertive,fever_116755,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,NOT ENOUGH INFO,assertive,Trollhunters was directed by DreamWorks Animation.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
